countryLabel,location,population,index,indexDate
Botswana,Point(23.7 -22.2),740118,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1951715,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1724924,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),740118,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1951715,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1724924,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),740118,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),765685,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),2021144,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),564484,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1875805,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),650835,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1505303,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),888776,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1263269,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1146205,0.722,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),15457531,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),15457531,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),15457531,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),15457531,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),15457531,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4286430,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),8150040,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4529749,0.505,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1424513,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1303192,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1933719,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1783349,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),997534,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1465072,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),524173,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1383912,0.722,2017-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.565,2021-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.565,2021-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.565,2021-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.564,2016-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.564,2016-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.564,2016-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.554,2013-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.554,2013-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.554,2013-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.575,2019-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.575,2019-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.575,2019-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.572,2018-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.572,2018-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.572,2018-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.562,2015-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.562,2015-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.562,2015-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.557,2014-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.557,2014-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.557,2014-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.568,2017-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.568,2017-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.568,2017-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),7844516,0.57,2020-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),6038971,0.57,2020-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),8423058,0.57,2020-01-01T00:00:00Z
Zambia,Point(28.0 -14.0),4056584,0.57,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1895944,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1895944,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1895944,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1895944,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1895944,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1343440,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),924373,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),613097,0.722,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4666194,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4666194,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4666194,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),4812216,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11012707,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),12924746,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11926778,0.487,2014-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11926778,0.519,2019-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),11926778,0.516,2020-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.512,2021-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.478,2013-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3783766,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.498,2016-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3783766,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),13713758,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),3877229,0.505,2017-01-01T00:00:00Z
Malawi,Point(34.0 -13.0),14573338,0.505,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1184657,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1184657,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),854746,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),579729,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1657349,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.687,2013-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.702,2015-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1544865,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1071254,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),671416,0.722,2017-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.713,2020-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.713,2016-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.693,2021-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.716,2018-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.717,2019-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1583453,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),822806,0.696,2014-01-01T00:00:00Z
Botswana,Point(23.7 -22.2),1986701,0.687,2013-01-01T00:00:00Z
